"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,151641784,125190141,45,"C",20,,""
2020,155697499,128967379,56,"C",20,,""
2020,155698476,128963485,45,"C",20,,""
2020,153557013,126996127,27,"C",20,,""
2020,153557026,126991085,23,"C",46,,""
2020,153557149,126996246,45,"C",11,,""
2020,153553969,127001189,51,"C",20,,""
2020,153557224,126996338,14,"C",18,,""
2020,153557270,126996392,35,"C",13,,""
2020,153557287,126996419,5,"C",13,,""
2020,153554147,126996431,14,"C",20,,""
2020,153554148,126996432,27,"C",20,,""
2020,153554149,126996433,5,"C",18,,""
2020,151643981,125193533,51,"C",20,,""
2020,151644168,125197356,51,"C",20,,""
2020,151646621,125193654,16,"C",13,,""
2020,151646627,125193658,49,"C",20,,"F"
2020,151646644,125197382,45,"C",20,,""
2020,151644194,125197382,21,"C",20,,""
2020,151646667,125193698,5,"C",20,,""
2020,151644269,125193753,51,"C",46,,""
2020,150621944,124376508,45,"C",33,,""
2020,150626625,124376616,45,"C",20,,""
2020,150622348,124376679,51,"C",13,,""
2020,150626743,124376725,51,"C",13,,""
2020,150626744,124376725,5,"C",13,,""
2020,158406245,131360769,49,"C",20,,"N"
2020,158401801,131366318,5,"C",13,,""
2020,158401810,131366324,5,"C",13,,""
2020,158406251,131360777,51,"C",13,,""
2020,158401821,131366334,5,"C",38,,""
2020,158406268,131360789,23,"C",12,,""
2020,158401833,131360791,45,"C",20,,""
2020,158401844,131360798,45,"C",13,,""
2020,158401845,131360799,45,"C",25,,""
2020,158401857,131360809,5,"C",13,,""
2020,158401864,131366379,27,"C",20,,""
2020,158406304,131360820,14,"C",13,,""
2020,158401873,131360822,5,"C",18,,""
2020,158406307,131360822,51,"C",18,,""
2020,158401886,131366405,14,"C",25,,""
2020,158401893,131366411,23,"C",8,,""
2020,158401900,131360839,27,"C",20,,""
2020,158401905,131360844,45,"C",41,,""
2020,158401912,131366423,21,"C",13,,""
2020,158401911,131366423,49,"C",20,,"N"
2020,158406349,131360860,49,"C",20,,"N"
2020,158406350,131360860,45,"C",20,,""
2020,158401936,131360869,14,"C",13,,""
2020,158401955,131360882,5,"C",6,,""
2020,158401957,131360886,45,"C",20,,""
2020,158401967,131360892,23,"C",24,,""
2020,158401977,131366484,45,"C",20,,""
2020,158401990,131366495,5,"C",20,,""
2020,158406391,131360904,23,"C",21,,""
2020,158406397,131366506,23,"C",46,,""
2020,155704379,128968550,46,"C",47,,""
2020,155704429,128968578,51,"C",20,,""
2020,155704463,128968615,44,"C",11,,""
2020,155704496,128968645,47,"C",20,,""
2020,155704532,128968681,44,"C",20,,""
2020,155704623,128963586,5,"C",20,,""
2020,155704774,128968884,8,"C",20,,""
2020,155704799,128968909,14,"C",20,,""
2020,155704821,128968928,51,"C",20,,""
2020,155704823,128968928,21,"C",20,,""
2020,155704830,128968934,14,"C",18,,""
2020,155704831,128968935,14,"C",18,,""
2020,155704832,128968936,23,"C",8,,""
2020,155704833,128968937,23,"C",8,,""
2020,155704834,128968938,44,"C",14,,""
2020,155704835,128968939,23,"C",24,,""
2020,155704836,128968940,27,"C",13,,""
2020,155704837,128968941,23,"C",8,,""
2020,155704838,128968942,23,"C",5,,""
2020,155704839,128968943,7,"C",30,,""
2020,155704840,128968944,14,"C",18,,""
2020,158401999,131360910,51,"C",1,,""
2020,155704841,128968945,23,"C",8,,""
2020,155704842,128968946,51,"C",14,,""
2020,158406413,131360920,45,"C",20,,""
2020,158402017,131366524,14,"C",13,,""
2020,158402021,131360927,5,"C",13,,""
2020,155704843,128968947,23,"C",8,,""
2020,158402023,131366532,14,"C",13,,""
2020,158402039,131360937,51,"C",20,,""
2020,158402037,131360939,16,"C",13,,""
2020,158406437,131360945,5,"C",5,,""
2020,151638708,125185870,2,"A",20,,""
2020,151644092,125193610,36,"C",20,,""
2020,151646648,125193681,51,"C",20,,""
2020,154414793,127829639,51,"C",20,,""
2020,154414812,127829660,37,"C",46,,""
2020,154409737,127829734,49,"A",20,,"N"
2020,154414907,127829746,45,"C",20,,""
2020,154415026,127829848,45,"C",20,,""
2020,154415049,127829865,2,"C",20,,""
2020,154409830,127829875,51,"C",20,,""
2020,154409832,127829879,2,"C",20,,""
2020,154415067,127824356,45,"C",24,,""
2020,154409852,127829929,49,"C",20,,"F"
2020,154415108,127824376,23,"C",8,,""
2020,154415152,127829950,14,"C",13,,""
2020,153553874,126996146,45,"C",20,,""
2020,153557046,126996160,49,"C",20,,"N"
2020,153553968,127001182,2,"C",47,,""
2020,153557188,126996288,23,"C",12,,""
2020,153554095,127001281,45,"C",7,,""
2020,153554113,127001292,45,"C",41,,""
2020,155704845,128968949,23,"C",8,,""
2020,155704846,128968950,23,"C",7,,""
2020,154414780,127829633,5,"C",31,,""
2020,154414843,127829678,5,"C",20,,""
2020,154414979,127829801,5,"C",20,,""
2020,154415001,127829821,5,"C",10,,""
2020,154409820,127829863,51,"C",13,,""
2020,154415075,127824361,2,"C",20,,""
2020,154415162,127824404,23,"C",8,,""
2020,154415178,127824411,44,"C",13,,""
2020,154415206,127829997,2,"C",47,,""
2020,154415246,127830029,37,"C",12,,""
2020,151642278,125185897,16,"C",14,,""
2020,151642280,125185897,35,"C",14,,""
2020,153553863,126996136,21,"C",18,,""
2020,153553890,127001116,5,"C",22,,""
2020,153557073,126996175,5,"C",20,,""
2020,153553905,126996183,49,"C",20,,"F"
2020,153557117,126996225,2,"C",20,,""
2020,153557170,126996274,18,"C",8,,""
2020,153557201,126996300,45,"C",20,,""
2020,153554036,127001237,49,"C",5,,"F"
2020,153557225,127001250,45,"C",20,,""
2020,153557244,126996366,7,"C",18,,""
2020,153554111,126996397,5,"C",24,,""
2020,153557037,126996152,23,"C",46,,""
2020,153557040,126996154,47,"C",20,,""
2020,153557041,126996154,5,"C",20,,""
2020,153557069,127001118,2,"C",20,,""
2020,153557156,126996253,45,"C",14,,""
2020,153553974,126996265,5,"C",20,,""
2020,153554007,127001213,5,"A",13,,""
2020,153554047,126996327,51,"C",20,,""
2020,153554110,126996398,2,"C",20,,""
2020,156886924,130022174,8,"C",13,,""
2020,156892025,130020179,21,"C",18,,""
2020,156892044,130022157,45,"C",20,,""
2020,156886917,130022178,45,"C",20,,""
2020,156886938,130022196,5,"C",18,,""
2020,156886950,130022208,40,"C",18,,""
2020,156886943,130022207,18,"C",12,,""
2020,156886945,130022207,63,"C",12,,""
2020,156886949,130022207,41,"C",12,,""
2020,156886959,130022216,45,"C",20,,""
2020,156886958,130022216,49,"C",20,,"N"
2020,156886976,130020250,5,"C",13,,""
2020,151638706,125185869,45,"C",20,,""
2020,151638734,125190582,51,"C",14,,""
2020,154409700,127829646,27,"C",20,,""
2020,154414813,127824225,23,"C",46,,""
2020,154414918,127829754,51,"C",20,,""
2020,154414915,127829754,49,"C",20,,"N"
2020,154414936,127829762,45,"C",20,,""
2020,154409775,127829782,51,"C",14,,""
2020,154414987,127829807,16,"C",15,,""
2020,154414996,127829816,5,"A",20,,""
2020,154415010,127824328,5,"C",20,,""
2020,154415024,127829839,51,"C",20,,""
2020,154415042,127824342,51,"C",20,,""
2020,154415068,127829883,45,"C",18,,""
2020,153557021,126991075,5,"C",20,,""
2020,153557045,126996157,16,"C",13,,""
2020,153557106,127001152,51,"C",20,,""
2020,153553983,127001193,47,"C",20,,""
2020,153557247,127001270,2,"C",20,,""
2020,154409728,127824257,45,"C",10,,""
2020,154414906,127829744,51,"C",20,,""
2020,154414956,127824300,51,"C",20,,""
2020,154409795,127824315,51,"C",12,,""
2020,154414990,127829811,2,"C",20,,""
2020,154409799,127829819,21,"C",20,,""
2020,154415017,127824331,49,"C",25,,"F"
2020,154415064,127824355,45,"C",20,,""
2020,154415109,127824379,2,"C",47,,""
2020,154415170,127829962,14,"C",13,,""
2020,154415172,127829964,44,"C",10,,""
2020,154415212,127824422,32,"C",20,,""
2020,154415211,127824422,39,"C",20,,""
2020,154415218,127824425,5,"C",24,,""
2020,154409888,127830031,51,"C",20,,""
2020,151642248,125185871,5,"C",20,,""
2020,151642289,125185910,51,"C",14,,""
2020,156892056,130022171,36,"C",20,,""
2020,156886919,130022179,5,"C",13,,""
2020,156892077,130020222,51,"C",7,,""
2020,156886935,130022199,2,"C",20,,""
2020,156892106,130022228,16,"C",46,,""
2020,156892123,130022241,2,"C",20,,""
2020,156886993,130022246,23,"C",7,,""
2020,156892120,130020267,2,"C",47,,""
2020,156887006,130020299,5,"C",13,,""
2020,156887054,130022289,45,"C",23,,""
2020,156892203,130022294,51,"C",20,,""
2020,156887058,130022293,36,"C",20,,""
2020,156887066,130022301,45,"C",7,,""
2020,156887070,130022304,45,"C",20,,""
2020,156887072,130022306,5,"C",13,,""
2020,156892236,130022312,27,"C",20,,""
2020,156887085,130022326,23,"C",24,,""
2020,156887090,130022325,23,"C",8,,""
2020,156887088,130022321,23,"C",5,,""
2020,156887093,130022328,16,"C",13,,""
2020,156887130,130022354,14,"C",20,,""
2020,156887155,130020467,5,"C",14,,""
2020,156887149,130020463,5,"C",13,,""
2020,156892353,130022392,49,"C",25,,"F"
2020,156887175,130022401,45,"C",20,,""
2020,156887187,130020531,5,"C",5,,""
2020,156887183,130020520,5,"C",13,,""
2020,156887199,130020538,45,"C",2,,""
2020,156892413,130022438,35,"C",18,,""
2020,156887209,130022436,51,"C",14,,""
2020,156892418,130022444,45,"C",20,,""
2020,156892423,130020555,16,"C",20,,""
2020,156887221,130022447,16,"C",18,,""
2020,156892421,130020554,16,"C",13,,""
2020,156887230,130022460,45,"C",20,,""
2020,153553940,126996212,2,"C",20,,""
2020,153554057,126996336,23,"C",7,,""
2020,153554070,126996354,16,"C",13,,""
2020,153554088,126996369,2,"C",20,,""
2020,153554092,126996379,49,"C",20,,"F"
2020,153554108,126996395,2,"C",4,,""
2020,154414791,127829637,49,"C",31,,"F"
2020,154414857,127829695,44,"C",11,,""
2020,154414858,127829695,5,"C",11,,""
2020,154409726,127829723,51,"C",20,,""
2020,154414896,127829729,51,"C",20,,""
2020,154409789,127829796,45,"C",23,,""
2020,154415090,127824365,23,"C",46,,""
2020,154415135,127824392,14,"C",20,,""
2020,154415198,127824418,20,"C",34,,""
2020,154415221,127824427,45,"C",8,,""
2020,154415229,127830011,27,"C",20,,""
2020,154415237,127830022,7,"C",18,,""
2020,154409896,127830057,45,"C",14,,""
2020,154414952,127824292,51,"C",20,,""
2020,156626587,129796197,23,"C",8,,""
2020,156626628,129796237,51,"C",13,,""
2020,156626664,129796262,45,"C",20,,""
2020,156626642,129794735,14,"C",20,,""
2020,156626711,129794793,2,"C",20,,""
2020,156631401,129796345,51,"C",20,,""
2020,156631404,129796345,44,"C",20,,""
2020,156631405,129796345,5,"C",20,,""
2020,156626846,129796460,45,"C",20,,""
2020,156631616,129795024,14,"C",20,,""
2020,156631633,129796496,45,"C",13,,""
2020,156631818,129795237,23,"A",12,,""
2020,156632007,129795412,5,"C",25,,""
2020,156632020,129795412,45,"A",25,,""
2020,156627247,129796796,32,"C",20,,""
2020,156627248,129796796,27,"C",20,,""
2020,156627277,129795509,23,"C",43,,""
2020,156632148,129796848,63,"C",12,,""
2020,156632147,129796848,45,"C",20,,""
2020,156632165,129796861,23,"C",23,,""
2020,156632176,129796869,45,"C",18,,""
2020,156627341,129795583,2,"C",46,,""
2020,156632235,129795591,51,"C",20,,""
2020,156632301,129795653,16,"C",20,,""
2020,156632349,129795703,27,"C",14,,""
2020,156626089,129794556,2,"C",40,,""
2020,156626537,129796150,16,"C",13,,""
2020,156626563,129796178,45,"C",20,,""
2020,156631195,129796211,49,"C",20,,"F"
2020,156631228,129796238,23,"A",7,,""
2020,156631462,129796385,23,"C",7,,""
2020,156631498,129796397,5,"C",13,,""
2020,156631610,129796482,41,"C",20,,""
2020,156631767,129796579,5,"C",41,,""
2020,156631783,129795197,36,"C",20,,""
2020,156627009,129796591,49,"C",20,,"N"
2020,156631787,129796591,16,"C",14,,""
2020,156631786,129796591,28,"C",14,,""
2020,156627010,129796591,5,"C",11,,""
2020,156631809,129796612,5,"C",18,,""
2020,156627103,129795298,14,"C",20,,""
2020,156627135,129796699,45,"C",20,,""
2020,156631940,129795347,51,"C",13,,""
2020,156627235,129796782,5,"C",24,,""
2020,156632219,129795573,51,"C",20,,""
2020,156627381,129795621,14,"C",20,,""
2020,156627390,129796944,2,"A",7,,""
2020,156632290,129796950,45,"C",20,,""
2020,156627481,129795745,2,"C",25,,""
2020,156632452,129797060,17,"C",20,,""
2020,156632943,129797544,44,"C",20,,""
2020,156632952,129797551,27,"C",13,,""
2020,156628056,129797551,21,"C",13,,""
2020,156632972,129797567,45,"C",13,,""
2020,156628081,129801315,5,"C",14,,""
2020,156628093,129797580,14,"C",20,,""
2020,156633005,129797602,45,"C",20,,""
2020,156633009,129801348,51,"C",13,,""
2020,156633029,129801361,45,"C",20,,""
2020,156628154,129797643,51,"C",20,,""
2020,156633079,129801399,5,"C",11,,""
2020,156628192,129797689,45,"C",16,,""
2020,156628231,129797728,45,"C",20,,""
2020,156628243,129797739,45,"C",20,,""
2020,156633187,129797805,14,"C",13,,""
2020,156628326,129797827,45,"C",13,,""
2020,156628332,129797834,45,"C",20,,""
2020,162287296,134758383,44,"C",13,,""
2020,162284351,134754167,45,"C",20,,""
2020,162284402,134758428,7,"C",30,,""
2020,162284442,134758466,49,"C",8,,"F"
2020,162284458,134754274,5,"C",20,,""
2020,162287417,134754282,23,"C",8,,""
2020,162284500,134758530,2,"A",11,,""
2020,162284505,134754311,51,"C",7,,""
2020,162287473,134758559,5,"A",20,,""
2020,162284568,134754354,27,"C",20,,""
2020,162284576,134758600,47,"C",20,,""
2020,162284609,134754395,51,"C",20,,""
2020,162284789,134754576,27,"C",20,,""
2020,162287760,134754576,51,"C",20,,""
2020,162284850,134754641,5,"C",20,,""
2020,162287867,134758901,45,"C",20,,""
2020,162284885,134758904,63,"C",20,,""
2020,155698379,128963394,14,"C",20,,""
2020,155698388,128963403,28,"C",11,,""
2020,155698389,128963403,21,"C",13,,""
2020,155698410,128968543,51,"C",20,,""
2020,155704403,128968560,16,"C",46,,""
2020,155704513,128968662,16,"C",13,,""
2020,155698579,128968754,5,"C",20,,""
2020,155698597,128963606,51,"C",20,,""
2020,155698634,128963648,5,"C",18,,""
2020,155704679,128963648,51,"C",18,,""
2020,155698652,128968818,45,"C",20,,""
2020,155702802,128962346,51,"C",20,,""
2020,155711401,128971483,16,"C",14,,""
2020,155711416,128971494,44,"C",20,,""
2020,155711434,128971514,16,"C",13,,""
2020,155698391,128963404,5,"C",20,,""
2020,155698396,128968535,45,"C",20,,""
2020,155704399,128963429,7,"C",18,,""
2020,155704500,128968650,16,"C",13,,""
2020,155698572,128963585,49,"C",8,,"N"
2020,155698590,128963600,5,"C",22,,""
2020,155704652,128963620,47,"C",20,,""
2020,155698649,128968817,45,"C",20,,""
2020,155698664,128963678,16,"C",18,,""
2020,155698720,128963740,23,"A",7,,""
2020,155698384,128963396,51,"C",20,,""
2020,155704380,128963410,28,"C",13,,""
2020,155704487,128968641,21,"C",13,,""
2020,155704609,128968741,5,"C",36,,""
2020,155704641,128968769,16,"C",13,,""
2020,155698607,128963615,44,"C",20,,""
2020,155704653,128968782,14,"C",20,,""
2020,155698666,128963676,51,"C",20,,""
2020,155704730,128963701,28,"C",20,,""
2020,155704753,128963726,49,"C",20,,"N"
2020,155711399,128971482,45,"C",18,,""
2020,155711418,128971496,5,"C",20,,""
2020,155697180,128967051,49,"C",20,,"F"
2020,155697189,128967051,51,"C",20,,""
2020,155704400,128968552,45,"C",13,,""
2020,155704467,128968618,46,"A",20,,""
2020,155698493,128968635,45,"C",20,,""
2020,155698513,128963521,16,"C",13,,""
2020,155698584,128963597,45,"C",24,,""
2020,155698601,128963612,45,"C",7,,""
2020,155698637,128968803,23,"C",24,,""
2020,155704731,128963703,51,"C",20,,""
2020,155704755,128963729,5,"C",20,,""
2020,155704760,128963739,16,"C",18,,""
2020,155708469,128971479,21,"C",20,,""
2020,155711409,128971490,16,"C",41,,""
2020,155711411,128971490,47,"C",41,,""
2020,155711407,128971490,49,"C",41,,"F"
2020,155711435,128971513,27,"C",20,,""
2020,158406299,131360817,5,"C",20,,""
2020,158406314,131360829,5,"C",20,,""
2020,158406313,131360829,14,"C",20,,""
2020,158401894,131360836,5,"C",6,,""
2020,158401899,131360840,23,"C",12,,""
2020,158406328,131360841,5,"C",18,,""
2020,158401916,131360850,45,"C",20,,""
2020,158406338,131360852,2,"C",20,,""
2020,158401921,131360855,45,"C",32,,""
2020,158401924,131366438,5,"C",5,,""
2020,158401928,131360861,14,"C",13,,""
2020,158406354,131360863,14,"C",13,,""
2020,158406359,131366455,51,"C",20,,""
2020,153553870,126996141,51,"C",20,,""
2020,154414770,127829619,47,"A",25,,""
2020,154414835,127824231,14,"C",20,,""
2020,154414845,127824236,49,"C",13,,"N"
2020,154414849,127829683,44,"C",20,,""
2020,154415098,127824377,16,"C",13,,""
2020,154415150,127829947,14,"C",13,,""
2020,154415181,127829974,45,"C",20,,""
2020,154415193,127829987,41,"C",20,,""
2020,154415283,127824449,45,"C",20,,""
2020,154409948,127830115,16,"C",20,,""
2020,154409952,127830117,5,"C",20,,""
2020,154415327,127830119,51,"C",20,,""
2020,154409958,127830122,16,"C",20,,""
2020,154409959,127830123,5,"C",20,,""
2020,154415333,127830125,16,"C",20,,""
2020,154409975,127830132,51,"C",20,,""
2020,154409729,127829726,51,"C",20,,""
2020,154409727,127829726,5,"C",20,,""
2020,154409742,127824262,14,"C",18,,""
2020,154414997,127829817,51,"C",20,,""
2020,154415018,127829832,63,"C",20,,""
2020,154409828,127824353,51,"C",20,,""
2020,154409831,127829877,51,"C",18,,""
2020,154409894,127830058,5,"C",15,,""
2020,155704142,128968308,51,"C",13,,""
2020,155698452,128968589,5,"C",20,,""
2020,155698460,128968599,51,"C",20,,""
2020,155704470,128968623,29,"C",20,,""
2020,155704471,128968623,27,"C",13,,""
2020,155698606,128968777,49,"C",20,,"F"
2020,155704682,128968805,14,"C",20,,""
2020,153557079,126996179,49,"C",20,,"F"
2020,153557196,127001224,47,"C",20,,""
2020,149217135,123346548,46,"C",20,,""
2020,149221790,123346638,51,"C",14,,""
2020,149217111,123337379,51,"C",20,,""
2020,149221680,123346539,51,"C",20,,""
2020,149221682,123346541,46,"C",20,,""
2020,149221696,123346559,56,"C",20,,""
2020,149221722,123346579,2,"C",47,,""
2020,149221738,123346592,16,"C",13,,""
2020,149221778,123346623,51,"C",20,,""
2020,149221795,123346639,44,"C",5,,""
2020,149221820,123346668,51,"C",20,,""
2020,149221852,123337534,56,"C",20,,""
2020,149221861,123337544,2,"C",13,,""
2020,149217287,123337549,27,"C",20,,""
2020,149217317,123346721,45,"C",20,,""
2020,149221895,123346739,2,"C",20,,""
2020,149221923,123346772,45,"C",20,,""
2020,149221928,123346777,5,"C",20,,""
2020,149217372,123346777,51,"C",20,,""
2020,149217378,123346778,45,"C",5,,""
2020,149217385,123346784,45,"C",20,,""
2020,149217386,123346784,39,"C",20,,""
2020,149221941,123346791,51,"C",20,,""
2020,149221967,123346816,45,"C",23,,""
2020,149221971,123346821,45,"C",20,,""
2020,149221974,123346824,45,"C",21,,""
2020,149221979,123346827,45,"C",20,,""
2020,149221981,123346830,7,"C",18,,""
2020,149222003,123346852,23,"C",12,,""
2020,149217469,123337701,16,"C",20,,""
2020,149222015,123346862,16,"C",14,,""
2020,154414804,127829651,7,"C",20,,""
2020,154414859,127829694,45,"C",20,,""
2020,154409810,127824333,51,"C",20,,""
2020,154409836,127829887,44,"C",20,,""
2020,154415137,127829937,16,"C",18,,""
2020,154415302,127824462,14,"C",20,,""
2020,154409927,127830099,27,"C",20,,""
2020,154409939,127824475,45,"C",18,,""
2020,154410969,127830641,14,"C",13,,""
2020,154410970,127830643,5,"C",13,,""
2020,154410980,127825416,5,"C",14,,""
2020,154415916,127825426,5,"C",5,,""
2020,154411006,127830685,27,"C",20,,""
2020,155704584,128963561,2,"C",20,,""
2020,155704611,128963582,45,"C",20,,""
2020,155698581,128968756,5,"C",20,,""
2020,155698591,128963602,5,"C",20,,""
2020,155698605,128968776,5,"C",13,,""
2020,155704657,128968783,39,"C",14,,""
2020,155704655,128968783,16,"C",14,,""
2020,155698614,128963626,45,"C",20,,""
2020,155704686,128963654,14,"C",20,,""
2020,155698687,128963702,51,"C",20,,""
2020,154409837,127824363,5,"C",14,,""
2020,153553857,126991080,45,"C",13,,""
2020,153553891,127001117,5,"C",7,,""
2020,153557071,126996173,49,"C",20,,"F"
2020,153557169,126996269,45,"C",20,,""
2020,153554011,126996287,47,"C",20,,""
2020,153554025,127001230,36,"C",20,,""
2020,153554078,126996361,23,"C",12,,""
2020,153557090,127001137,47,"C",20,,""
2020,153553978,127001190,16,"C",14,,""
2020,153553988,126996272,5,"C",20,,""
2020,153557257,127001271,27,"C",20,,""
2020,153557271,126996391,45,"C",12,,""
2020,154414823,127824229,27,"C",20,,""
2020,154409707,127829682,16,"C",13,,""
2020,154414877,127824253,45,"C",20,,""
2020,158400166,131359749,49,"C",19,1,"F"
2020,158400167,131359750,49,"C",19,1,"F"
2020,158395152,131359753,49,"C",19,1,"F"
2020,158395159,131359759,49,"C",19,1,"F"
2020,158395162,131359761,49,"C",19,1,"F"
2020,158400181,131359763,49,"C",19,1,"F"
2020,158395163,131359764,49,"C",19,1,"F"
2020,158400187,131359769,45,"C",20,,""
2020,158400191,131359772,2,"C",20,,""
2020,158395175,131359776,49,"C",20,,"N"
2020,158400183,131364795,36,"C",20,,""
2020,158395169,131364798,14,"C",20,,""
2020,158395184,131359784,45,"C",20,,""
2020,158395187,131364821,51,"C",20,,""
2020,158395193,131364829,5,"C",11,,""
2020,158395188,131364825,5,"C",13,,""
2020,158400218,131359792,27,"C",20,,""
2020,158395195,131364830,49,"C",20,,"F"
2020,158395213,131364847,47,"C",20,,""
2020,158400240,131359809,51,"C",20,,""
2020,158395232,131364865,16,"C",13,,""
2020,158400242,131364869,49,"C",7,,"N"
2020,158400245,131359814,27,"C",20,,""
2020,158395248,131359815,47,"C",24,,""
2020,151642291,125185912,44,"C",47,,""
2020,151644195,125193672,51,"C",20,,""
2020,151644217,125193699,5,"C",20,,""
2020,151646696,125193724,36,"C",20,,""
2020,151644259,125193748,16,"C",13,,""
2020,151644364,125197520,14,"C",18,,""
2020,151644395,125193860,14,"C",18,,""
2020,151646842,125193875,45,"C",11,,""
2020,151638582,125185746,5,"C",13,,""
2020,151643886,125197123,16,"C",13,,""
2020,151646625,125193657,5,"C",31,,""
2020,151644239,125193732,47,"C",20,,""
2020,151646724,125197430,49,"C",7,,"F"
2020,151646742,125197452,5,"C",20,,""
2020,151644352,125197509,5,"C",18,,""
2020,153557006,126996121,14,"C",20,,""
2020,153553873,126996147,45,"C",31,,""
2020,153553894,126996169,51,"C",20,,""
2020,154414973,127829791,49,"C",20,,"F"
2020,154409819,127829862,28,"C",13,,""
2020,154415046,127829862,14,"C",13,,""
2020,154415061,127824354,51,"C",20,,""
2020,154415065,127829880,51,"C",20,,""
2020,154409864,127829954,5,"C",18,,""
2020,154415155,127829954,14,"C",18,,""
2020,154415188,127829977,44,"C",13,,""
2020,154415248,127830032,7,"C",23,,""
2020,154409891,127830042,5,"C",18,,""
2020,154414795,127829645,49,"C",31,,"F"
2020,154414911,127829752,27,"C",20,,""
2020,154415082,127829890,5,"C",13,,""
2020,154415100,127829905,23,"C",12,,""
2020,154409861,127824400,14,"C",13,,""
2020,154409865,127829952,5,"C",18,,""
2020,154415197,127829993,16,"C",18,,""
2020,151646597,125193622,44,"C",20,,""
2020,151644125,125197322,44,"C",20,,""
2020,151646607,125197345,44,"C",20,,""
2020,151646626,125193656,49,"C",20,,"F"
2020,151644185,125193667,23,"C",24,,""
2020,151646676,125193708,5,"C",20,,""
2020,151646674,125193708,45,"C",20,,""
2020,151646693,125193722,21,"C",20,,""
2020,151644229,125193722,45,"C",20,,""
2020,151646733,125193755,41,"C",12,,""
2020,153553849,126996123,5,"A",20,,""
2020,153553928,126996204,2,"C",20,,""
2020,153557150,126996249,49,"C",5,,"N"
2020,153553987,126996267,51,"C",20,,""
2020,153554012,126996290,23,"C",23,,""
2020,153554041,126996319,5,"C",14,,""
2020,153557264,126996386,47,"C",20,,""
2020,154414803,127829650,49,"C",14,1,"N"
2020,154414819,127829663,5,"C",20,,""
2020,154414825,127829667,14,"C",20,,""
2020,154414983,127824316,23,"C",17,,""
2020,154415009,127829826,5,"C",20,,""
2020,154415015,127829831,49,"C",31,,"N"
2020,154415289,127824451,51,"C",20,,""
2020,154409916,127824456,14,"C",25,,""
2020,153557123,126996229,47,"C",30,,""
2020,153553960,126996237,51,"C",41,,""
2020,153554023,126996299,45,"C",10,,""
2020,153554032,127001234,23,"C",23,,""
2020,153554052,126996333,16,"C",13,,""
2020,153557267,126996390,21,"C",20,,""
2020,153557039,126991091,14,"C",20,,""
2020,153553889,127001108,2,"C",20,,""
2020,153557087,127001135,51,"C",13,,""
2020,154414834,127829671,3,"C",20,,""
2020,154409733,127829730,21,"C",20,,""
2020,154414905,127824263,16,"C",13,,""
2020,153553850,126996126,5,"C",20,,""
2020,153557062,127001110,63,"C",20,,""
2020,153553899,126996174,2,"C",20,,""
2020,153557142,126996242,45,"C",20,,""
2020,153557284,126996416,44,"C",5,,""
2020,153554136,126996423,5,"C",20,,""
2020,154409762,127824288,51,"C",20,,""
2020,154409777,127824305,51,"C",13,,""
2020,154415093,127829899,49,"C",20,,"N"
2020,154415175,127824409,46,"C",20,,""
2020,154409874,127824412,2,"C",20,,""
2020,154409880,127824421,49,"C",20,,"N"
2020,154415210,127824421,51,"C",20,,""
2020,154415216,127824424,49,"C",20,,"N"
2020,154415236,127830020,16,"C",20,,""
2020,154409893,127830053,5,"C",20,,""
2020,154415245,127824442,14,"C",20,,""
2020,154409911,127830075,14,"C",25,,""
2020,154410985,127830664,44,"C",20,,""
2020,154410987,127830664,51,"C",20,,""
2020,160868136,133557069,23,"C",12,,""
2020,160863742,133557087,51,"C",20,,""
2020,160868162,133557102,23,"C",7,,""
2020,160868169,133551962,49,"C",19,1,"F"
2020,160863764,133557120,51,"C",14,,""
2020,160868230,133552017,23,"C",7,,""
2020,160868238,133552025,14,"C",7,,""
2020,160868241,133557181,51,"C",13,,""
2020,160863844,133557192,51,"C",20,,""
2020,160868266,133552050,45,"C",13,,""
2020,160863853,133552055,5,"C",20,,""
2020,160863905,133557257,16,"C",20,,""
2020,160863937,133557301,16,"C",20,,""
2020,160868396,133557310,23,"C",46,,""
2020,160868395,133557312,23,"C",8,,""
2020,160863965,133557322,21,"C",18,,""
2020,160868459,133557372,5,"C",18,,""
2020,160868492,133557404,46,"C",47,,""
2020,160864023,133552213,17,"C",20,,""
2020,160868517,133557436,41,"C",2,,""
2020,160868536,133557451,23,"C",12,,""
2020,160868545,133557462,2,"C",20,,""
2020,160868541,133557459,44,"C",20,,""
2020,160868549,133557468,49,"C",20,,"N"
2020,160868554,133557471,14,"C",10,,""
2020,160868591,133557506,23,"C",8,,""
2020,160868596,133552250,27,"C",20,,""
2020,160868598,133557512,5,"C",2,,""
2020,160868607,133552261,23,"C",8,,""
2020,160864075,133552266,23,"C",17,,""
2020,160868616,133552268,49,"C",20,,"N"
2020,160868620,133557527,51,"C",13,,""
2020,160868630,133557535,23,"C",8,,""
2020,160864091,133552283,51,"C",7,,""
2020,160864097,133557540,14,"C",30,,""
2020,160868650,133557556,51,"C",20,,""
2020,160868648,133552298,2,"C",29,,""
2020,160868658,133552306,5,"C",20,,""
2020,160864125,133552314,2,"C",47,,""
