"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,20,138646120,26058740
2019,12,138652929,26058745
2019,3,138650648,26054043
2019,20,138650701,26061868
2019,12,138653225,26058801
2019,20,138650714,26061872
2019,12,138651019,26061951
2019,12,138651075,26058886
2019,12,138653589,26058889
2019,12,138651121,26061979
2019,12,138646122,26054009
2019,9,138646137,26054015
2019,12,138650919,26054121
2019,12,138650959,26061937
2019,12,138650995,26061946
2019,12,138651059,26061965
2019,12,138653586,26061974
2019,18,138651114,26061977
2019,12,144180004,28171525
2019,9,144206238,28187141
2019,20,144180080,28171542
2019,18,144180093,28171543
2019,20,144180103,28171545
2019,12,144206352,28187168
2019,20,144206355,28187169
2019,20,144180125,28171548
2019,12,138651020,26058877
2019,18,138651047,26054149
2019,20,138661178,26061990
2019,12,138656828,26058904
2019,12,144179987,28171520
2019,20,144196054,28187105
2019,20,144202905,28183320
2019,12,144202425,28183265
2019,12,144202435,28187014
2019,20,148298200,29511945
2019,20,148298236,29511947
2019,20,148287921,29516940
2019,12,148298429,29516943
2019,12,145083219,28435597
2019,12,145089300,28440961
2019,12,145089432,28440993
2019,12,145083408,28435651
2019,12,145089592,28441012
2019,12,145115045,28448255
2019,20,145122225,28457766
2019,17,145115067,28457774
2019,12,145115067,28457773
2019,12,145115091,28453529
2019,20,145115119,28453534
2019,20,145115138,28453539
2019,20,145115139,28453540
2019,20,145115140,28453541
2019,20,145115144,28453542
2019,10,145115152,28453543
2019,12,145121922,28457700
2019,20,145114701,28453435
2019,20,145114714,28453442
2019,19,145121938,28457704
2019,20,145114796,28453464
2019,10,145114966,28453499
2019,9,145114966,28453498
2019,20,145115080,28453527
2019,12,145114615,28453420
2019,12,145114702,28453436
2019,12,145121966,28453450
2019,12,145114767,28453451
2019,18,145117139,28448232
2019,20,145114874,28453477
2019,20,145122104,28457745
2019,20,145122103,28457744
2019,12,145114930,28453492
2019,18,145083265,28435617
2019,12,145083270,28435618
2019,12,145080315,28430876
2019,12,145122027,28457724
2019,12,144202500,28171491
2019,12,144202673,28183297
2019,9,144195790,28183302
2019,12,145080269,28430866
2019,3,145083256,28435615
2019,12,148297508,29521779
2019,20,145114624,28453422
2019,20,145114650,28453424
2019,12,145114724,28457708
2019,20,145122011,28457720
2019,20,145122012,28457721
2019,20,145122041,28457729
2019,20,145114885,28453481
2019,20,145114888,28453482
2019,17,145122203,28457762
2019,20,145115006,28453506
2019,12,145115022,28457764
2019,12,144202426,28183266
2019,9,144195526,28187011
2019,10,144195526,28187012
2019,12,144195539,28187016
2019,3,144179804,28183268
2019,12,144179824,28171492
2019,21,144195590,28183273
2019,12,144202541,28183280
2019,12,144202558,28183283
2019,12,144202581,28183285
2019,12,144202599,28183289
2019,12,144179847,28171497
2019,12,144202660,28183295
2019,10,145080336,28430878
2019,12,145089507,28441001
2019,9,145083392,28435648
2019,20,145083400,28435649
2019,9,145114968,28453501
2019,12,144195780,28183300
2019,12,144202727,28183304
2019,9,145083221,28435599
2019,12,145083221,28435600
2019,12,145089324,28440968
2019,12,145083283,28435622
2019,12,145083318,28435631
2019,12,144195520,28183264
2019,20,144202437,28171486
2019,12,144202516,28183274
2019,12,144202521,28187034
2019,12,144179859,28171498
2019,20,144202706,28183299
2019,9,144202752,28183309
2019,12,144202771,28183310
2019,20,144202652,28183294
2019,20,142136530,27581703
2019,12,145121948,28457709
2019,11,145114738,28453447
2019,20,145122144,28457755
2019,20,145117238,28453523
2019,12,143327563,27931425
2019,12,143315832,27935987
2019,12,143321294,27931419
2019,10,143315818,27940089
2019,12,143327603,27940102
2019,12,143315887,27936001
2019,12,143327695,27931458
2019,12,143327720,27931466
2019,12,143321419,27936010
2019,12,143315939,27940120
2019,9,143316000,27936021
2019,6,143321492,27940127
2019,12,143327859,27931486
2019,12,143321518,27931491
2019,12,143315822,27935985
2019,12,143327570,27931426
2019,12,143327583,27931431
2019,12,143321421,27940115
2019,12,143327739,27931472
2019,20,143301064,27935034
2019,20,143309080,27939648
2019,20,143309157,27935065
2019,12,143305726,27930038
2019,12,143309274,27939686
2019,20,143305806,27930049
2019,18,143305583,27930009
2019,12,143327549,27931424
2019,20,143308762,27939586
2019,12,143327503,27931415
2019,12,143315863,27935994
2019,19,143321355,27931437
2019,12,143321368,27931444
2019,2,143315888,27936002
2019,9,143315888,27936003
2019,12,143327670,27931448
2019,20,143327484,27935977
2019,9,143327498,27931413
2019,12,143321330,27940098
2019,12,143327651,27931442
2019,20,143301022,27939596
2019,12,143315826,27940092
2019,12,143327556,27940094
2019,12,143321332,27935990
2019,12,143308920,27935043
2019,20,143308936,27935046
2019,20,143308964,27930018
2019,12,143327581,27931430
2019,12,143321451,27936016
2019,3,143308832,27930005
2019,12,143308862,27939607
2019,12,143308875,27930010
2019,12,143301160,27935049
2019,20,143309051,27939643
2019,20,143309268,27939685
2019,12,143315844,27935988
2019,12,143315923,27936011
2019,12,143327772,27931477
2019,12,143316046,27936027
2019,12,143321554,27940138
2019,9,143305554,27930004
2019,12,143305590,27935036
2019,20,143305598,27939613
2019,12,143308905,27939612
2019,12,143301096,27935039
2019,20,143309138,27939659
2019,3,143311241,27935064
2019,12,143311247,27930033
2019,12,143305713,27930035
2019,12,143309177,27939669
2019,3,143309195,27935071
2019,20,143311253,27935070
2019,18,143309208,27930040
2019,9,143305738,27930039
2019,20,143311283,27935076
2019,10,143309249,27939682
2019,17,143305775,27939683
2019,12,143311332,27935086
2019,12,143315846,27931432
2019,19,143327615,27931434
2019,5,143321357,27935996
2019,12,143327682,27931452
2019,12,143327685,27931453
2019,12,143327688,27931456
2019,12,143321403,27931463
2019,12,143327726,27931469
2019,12,143327729,27931470
2019,12,143321482,27940125
2019,12,143327851,27940128
2019,12,143316055,27936028
2019,12,143321588,27940145
2019,12,143321593,27940146
2019,12,143301052,27935030
2019,12,143315804,27935978
2019,12,143327515,27931421
2019,12,143315885,27931445
2019,12,143327666,27936004
2019,12,143327693,27931457
2019,18,143327700,27936007
2019,12,143327722,27931467
2019,12,143327753,27931474
2019,12,143321513,27936024
2019,23,143327914,27936031
2019,12,143327925,27940140
2019,12,143321574,27936033
2019,12,143321586,27940144
2019,12,143327955,27936038
2019,12,143316133,27936039
2019,12,143305511,27939584
2019,20,143308761,27939585
2019,12,143309029,27935051
2019,20,143311236,27935060
2019,12,143311282,27939679
2019,12,143309236,27935075
2019,18,143305776,27930045
2019,12,143311326,27935083
2019,20,143309324,27939695
2019,20,143309343,27939698
2019,12,143315862,27931433
2019,12,146898037,29122326
2019,9,146898082,29122333
2019,9,146898083,29122334
2019,12,146898092,29122335
2019,12,146898098,29122338
2019,12,146898100,29122339
2019,12,146885018,29115185
2019,12,146898106,29122341
2019,20,146898117,29122343
2019,12,146885047,29127447
2019,12,146898206,29127460
2019,12,146898266,29122368
2019,12,146898277,29115200
2019,2,146898283,29122369
2019,12,146898287,29122371
2019,12,146894045,29122375
2019,2,146885099,29115204
2019,19,146898360,29122377
2019,20,132765482,24443186
2019,20,132819702,24454472
2019,20,132825339,24450138
2019,11,132825423,24450163
2019,12,132827588,24455049
2019,12,132827739,24455102
2019,12,132815872,24458323
2019,20,132827939,24455127
2019,12,132827975,24455131
2019,12,132816059,24458363
2019,12,132869329,24465174
2019,12,132869327,24465173
2019,20,132869429,24465190
2019,20,132872652,24465238
2019,12,132864397,24465260
2019,12,132870206,24465390
2019,12,132873322,24468238
2019,12,132864926,24460514
2019,12,132865312,24465686
2019,12,132873917,24468390
2019,18,132874003,24468415
2019,18,132876719,24460641
2019,12,132865670,24460687
2019,12,132865749,24460709
2019,18,132865774,24460720
2019,12,132864239,24460365
2019,20,132872953,24468155
2019,12,132864616,24460449
2019,20,132876503,24465701
2019,12,132865533,24465767
2019,12,132876958,24465801
2019,20,132820407,24449832
2019,20,132823979,24449831
2019,20,132826324,24454764
2019,12,132824887,24458137
2019,20,132825129,24454860
2019,12,132825757,24450232
2019,12,132827907,24455119
2019,20,132872516,24468044
2019,20,132869609,24468088
2019,20,132872774,24468116
2019,20,132870090,24465363
2019,20,132870273,24465414
2019,20,132873164,24460490
2019,12,132876720,24465744
2019,6,132874290,24465853
2019,20,132869896,24465317
2019,12,132870755,24465532
2019,12,132865416,24460622
2019,12,132873942,24468394
2019,12,132877147,24460706
2019,20,136936617,25538788
2019,20,136936705,25543205
2019,20,136933620,25538798
2019,3,136933673,25543220
2019,12,136941631,25543230
2019,12,136946182,25543231
2019,12,136946211,25538817
2019,12,136946255,25538827
2019,12,136941805,25538849
2019,12,136946433,25543292
2019,12,132815012,24458110
2019,18,132815041,24458116
2019,12,132826364,24454770
2019,12,132815328,24458174
2019,12,132825517,24458269
2019,12,132815690,24450178
2019,12,132815938,24458339
2019,12,132764580,24439032
2019,12,132764682,24439065
2019,12,132759471,24434803
2019,20,136933531,25543188
2019,20,136933635,25543209
2019,20,136941582,25538803
2019,20,136933662,25543217
2019,12,136933674,25543221
2019,12,136941648,25538815
2019,12,136946317,25543268
2019,12,132764645,24434753
2019,18,132764645,24434754
2019,12,132877210,24465876
2019,12,132764906,24439110
2019,20,132825163,24450085
2019,12,132815517,24450125
2019,20,132766085,24439387
2019,12,132815520,24454933
2019,12,132827478,24455034
2019,12,132827910,24455120
2019,4,136941681,25546819
2019,12,136941723,25538828
2019,12,136936901,25546843
2019,20,143309403,27939713
2019,18,143309405,27939714
2019,20,132766533,24443307
2019,12,132864823,24465484
2019,12,132873272,24468232
2019,20,132825287,24450124
2019,12,132815696,24458272
2019,20,132872712,24468099
2019,12,136695322,25482725
2019,12,136703090,25473716
2019,12,136702842,25473641
2019,12,136700012,25477643
2019,12,136695738,25473774
2019,12,136699772,25477592
2019,12,136695186,25473644
2019,12,136699993,25473664
2019,12,136695324,25482726
2019,12,136700256,25482788
2019,12,136703352,25482823
2019,20,136703365,25473777
2019,12,136700415,25473781
2019,12,136703398,25482833
2019,12,136699780,25482651
2019,12,136695136,25482674
2019,12,136703035,25473702
2019,12,136702963,25477650
2019,9,136703035,25473701
2019,12,136700414,25482829
2019,20,137964083,25855082
2019,20,137956118,25863001
2019,20,137966153,25855096
2019,20,137958789,25861521
2019,18,137958804,25863023
2019,20,137958831,25855138
2019,20,137966371,25855153
2019,12,137964548,25861601
2019,12,137964556,25863095
2019,12,136695080,25473622
2019,12,136699995,25473667
2019,9,136700136,25477664
2019,12,136700136,25482749
2019,17,136700136,25477667
2019,12,136703077,25473712
2019,12,136695528,25473731
2019,18,136695528,25482775
2019,12,136702235,25482539
2019,20,136699551,25473531
2019,18,136702845,25482684
2019,12,136702981,25482734
2019,12,136695388,25473694
2019,12,136703168,25482781
2019,12,143321346,27935992
2019,12,143315867,27940104
2019,12,143321364,27940106
2019,12,138652876,26058734
2019,12,138650444,26061827
2019,3,138652897,26054007
2019,12,138646123,26054010
2019,20,138650699,26061867
2019,12,138650733,26061874
2019,12,138656399,26058806
2019,20,138656406,26061877
2019,20,138653413,26061900
2019,12,138650840,26058845
2019,12,138656540,26054108
2019,12,138656551,26061915
2019,12,138656588,26061927
2019,9,138656592,26054122
2019,12,138650940,26061931
2019,12,138656609,26054125
2019,12,138653508,26058873
2019,12,138653514,26054127
2019,12,138651116,26061978
2019,12,138661198,26061999
2019,10,138661195,26058899
2019,12,136702272,25473487
2019,9,136702738,25473620
2019,18,136695180,25482681
2019,12,136703221,25482791
2019,12,136695771,25473783
2019,12,138646141,26054017
2019,12,138656205,26054026
2019,20,138650598,26061853
2019,9,138653267,26054061
2019,18,138650755,26058810
2019,12,138653317,26058815
2019,9,138650783,26061882
2019,20,138650796,26061889
2019,12,138656469,26054078
2019,12,138656530,26054103
2019,18,138650966,26061939
2019,12,138650971,26061941
2019,18,138653530,26061944
2019,12,138650996,26054137
2019,12,138653551,26058879
2019,12,138651053,26061964
2019,12,138661145,26061985
2019,20,138656770,26061987
2019,9,136702670,25473610
2019,12,136695238,25482701
2019,20,136702016,25482475
2019,20,136694502,25482513
2019,20,136699732,25477574
2019,12,136700173,25477676
2019,12,136700393,25477721
2019,5,145089349,28440972
2019,12,145080292,28430872
2019,18,145089412,28440990
2019,12,145089569,28441009
2019,12,145080365,28430885
2019,20,145117148,28448235
2019,3,145115041,28453521
2019,12,142136820,27586768
2019,20,142138104,27587025
2019,9,144196053,28187104
2019,20,144180052,28171534
2019,20,144180053,28171535
2019,12,144206188,28187127
2019,12,144206290,28187156
2019,12,144206289,28187155
2019,20,144206296,28187157
2019,12,142136596,27581726
2019,20,142131662,27581675
2019,12,142137961,27586997
2019,3,142138010,27587008
2019,20,142136576,27581718
2019,20,142136654,27581736
2019,20,142137050,27586811
2019,20,142136667,27534117
2019,3,142131812,27534125
2019,12,142131933,27586824
2019,9,142137328,27586874
2019,12,142137525,27586924
2019,12,142132057,27586990
2019,12,142136973,27586797
2019,12,142137391,27586889
2019,12,142050824,27586895
2019,3,142137425,27586901
2019,12,142137500,27586911
2019,12,142132000,27534165
2019,9,142137601,27586943
2019,12,142137725,27586966
2019,12,142050837,27582257
2019,12,142132045,27534169
2019,20,143308815,27939599
2019,20,143309025,27939636
2019,4,143309021,27939634
2019,20,143309023,27939635
2019,20,143309056,27939644
2019,20,143309124,27939656
2019,12,143311299,27935080
2019,20,143305779,27939687
2019,10,143309340,27939697
2019,20,142136831,27586772
2019,12,142137009,27586803
2019,20,142137036,27586808
2019,4,142131980,27534163
2019,2,142137714,27586960
2019,12,143327675,27931450
2019,12,143315882,27935998
2019,3,143315904,27936008
2019,12,143321408,27931465
2019,12,143321532,27940133
2019,12,143308789,27939594
2019,12,143309037,27939640
2019,20,143309072,27939647
2019,12,143305672,27930027
2019,20,143305702,27939663
2019,19,143309280,27939689
2019,12,143309280,27930046
2019,12,143309001,27935050
2019,20,143309040,27930024
2019,20,143305612,27930014
2019,19,143311198,27935053
2019,20,142136676,27581741
2019,12,142050817,27586857
2019,12,142137281,27586864
2019,12,142131988,27586916
2019,12,142132047,27534172
2019,18,142132047,27534173
2019,12,145080264,28435610
2019,12,145089394,28440984
2019,12,145083298,28435627
2019,20,145117196,28453505
2019,12,145114987,28453504
2019,18,145117220,28448248
2019,22,145117236,28448254
2019,20,145122116,28457747
2019,12,145089379,28440979
2019,12,145089388,28440981
2019,12,145089391,28430873
2019,2,145089402,28440986
2019,12,145083380,28435645
2019,12,143321302,27935983
2019,12,143321339,27940100
2019,12,143315860,27935993
2019,12,143327660,27931447
2019,12,143327671,27931449
2019,12,143321407,27931464
2019,12,143327795,27931483
2019,12,143321534,27931493
2019,12,145080275,28435616
2019,12,143309060,27939646
2019,20,143309187,27935068
2019,12,145083227,28435605
2019,18,145080287,28430869
2019,12,145080306,28430874
2019,12,145080350,28430880
2019,12,145080382,28430886
2019,12,144195894,28187080
2019,20,144195964,28187097
2019,12,144195968,28187099
2019,12,144195619,28187038
2019,12,144195656,28187043
2019,9,144196115,28187111
2019,12,144196121,28187113
2019,12,145121993,28457717
2019,12,145122018,28448226
2019,18,145117155,28453491
2019,12,145117155,28448237
2019,12,145117235,28448253
2019,21,144195832,28187070
2019,12,144206183,28187126
2019,20,144206200,28187130
2019,12,144206202,28187131
2019,3,144206225,28187138
2019,12,144203060,28171541
2019,18,144206316,28187161
2019,20,144206331,28187163
2019,20,144206334,28187164
2019,20,144206337,28187166
2019,20,144206338,28187167
2019,20,144206361,28187171
2019,12,144195599,28183275
2019,12,144195701,28187055
2019,12,144195758,28187059
2019,20,148297448,29511827
2019,12,148297451,29511828
2019,20,148297755,29511880
2019,12,148297764,29511882
2019,10,148301382,29521805
2019,12,148297823,29521806
2019,12,148287733,29516886
2019,12,148287815,29516906
2019,12,144195587,28187033
2019,12,144195670,28187046
2019,12,144202646,28183293
2019,12,144202669,28183296
2019,12,144195776,28187062
2019,9,144202738,28183306
2019,12,144195848,28187072
2019,20,144195729,28187058
2019,12,144195781,28187064
2019,20,144195932,28187087
2019,20,144196120,28187112
2019,9,144196127,28187116
2019,20,144196128,28187117
2019,18,144180069,28171539
2019,12,144206336,28187165
2019,12,143327575,27931427
2019,12,143321557,27931495
2019,9,143321561,27940139
2019,12,142136270,27581652
2019,12,142136581,27581719
2019,9,142136626,27581734
2019,18,145117222,28448249
2019,18,142050698,27582221
2019,20,142136662,27581739
2019,12,142050811,27586823
2019,12,142137122,27586828
2019,12,142137182,27586843
2019,12,142137300,27586868
2019,12,142137351,27586878
2019,12,142137493,27586910
2019,12,142137874,27582258
2019,12,145121881,28457693
2019,20,145114657,28453426
2019,20,145121910,28457698
2019,20,145121914,28453433
2019,20,145114715,28453443
2019,12,145121939,28457705
2019,2,145117108,28448223
2019,12,145117111,28448224
2019,20,145122004,28457718
2019,20,145122015,28453461
2019,20,145122085,28457740
2019,20,145122089,28457741
2019,20,145122091,28457743
2019,12,145122090,28457742
2019,12,145122162,28457758
2019,12,145117167,28448239
2019,20,145122183,28457761
2019,20,145115044,28453522
2019,20,145115056,28457768
2019,12,145122248,28457771
2019,20,145122265,28457777
2019,12,142131928,27586821
2019,20,142137324,27586872
2019,9,142137404,27586893
2019,12,142137523,27586922
2019,12,142137635,27586947
2019,12,142137762,27586969
2019,20,142136880,27586781
2019,12,142137256,27586861
2019,12,142131967,27534156
2019,12,142136736,27581754
2019,12,142137073,27586813
2019,20,143309038,27939641
2019,9,142136956,27586793
2019,9,142136954,27586792
2019,20,142136983,27586798
2019,20,142137234,27586855
2019,20,142137235,27586856
2019,12,142137294,27586866
2019,12,142131978,27534159
2019,11,142137436,27586903
2019,12,142137512,27586919
2019,12,142137722,27586963
2019,12,142137794,27586976
2019,20,145121937,28457703
2019,20,145122236,28457767
2019,20,145122242,28457769
2019,12,145083357,28435641
2019,22,145083359,28435642
2019,12,145089551,28441007
2019,20,145117129,28448229
2019,10,145122133,28457751
2019,20,142136571,27581717
2019,6,142136597,27581727
2019,20,142136717,27581750
2019,20,142136795,27586763
2019,12,142137305,27586869
2019,12,142137306,27586870
2019,12,142137370,27586885
2019,12,142137407,27586894
2019,3,142137488,27586909
2019,12,142137510,27586917
2019,20,142137534,27586926
2019,20,142131994,27586928
2019,12,142137705,27586959
2019,12,142137968,27586998
2019,12,142137991,27587002
2019,12,142137996,27587006
2019,12,142138021,27587010
2019,20,143305703,27930032
2019,12,143309327,27930047
2019,20,145122050,28457730
2019,12,145089354,28440975
2019,12,145083282,28435621
2019,20,145114830,28453469
2019,12,145089393,28440983
2019,12,145083230,28435607
2019,12,145089525,28441003
2019,12,144202446,28171487
2019,12,144195612,28187036
2019,22,144195631,28187041
2019,12,144195661,28187045
2019,12,144202609,28187048
2019,12,144202788,28183311
2019,20,144202985,28183338
2019,18,144202984,28183337
2019,12,144203062,28183344
2019,20,144206265,28187148
2019,12,145083226,28435604
2019,12,145114754,28457711
2019,12,144196079,28187106
2019,9,144206246,28187142
2019,12,144206255,28187145
2019,12,144206258,28187146
2019,9,144206286,28187153
2019,12,144206287,28187154
2019,20,143309148,27939664
2019,20,143301060,27939604
2019,9,143305666,27939645
2019,18,143309228,27939677
2019,12,143305768,27935079
2019,20,143305771,27930044
2019,10,143305783,27939690
2019,9,143309330,27935088
2019,17,143305799,27935090
2019,20,143311345,27935091
2019,12,145089330,28435611
2019,2,145089365,28440977
2019,12,145083276,28430871
2019,2,145089414,28440991
2019,12,145089490,28440999
2019,9,145089541,28441006
2019,12,142137990,27587001
2019,12,142137993,27587003
2019,18,143327528,27935984
2019,12,143316068,27936030
2019,12,143321575,27940141
2019,12,143327947,27936036
2019,12,143316114,27940147
2019,12,145083228,28435606
2019,12,144195501,28187006
2019,12,144202536,28183277
2019,12,144195657,28187044
2019,12,145083216,28435595
2019,12,145083217,28435596
2019,12,145089318,28440965
2019,3,145089356,28440976
2019,12,145089384,28440980
2019,12,145089446,28440997
2019,12,145083346,28435637
2019,12,145083356,28435640
2019,4,145121878,28457692
2019,20,145122036,28457727
2019,20,145117137,28453472
2019,12,145122152,28457757
2019,12,144202494,28183272
2019,12,144195578,28187029
2019,12,144179823,28187030
2019,12,145089441,28440996
2019,5,145114652,28453425
2019,20,145121916,28457699
2019,20,145121931,28453438
2019,20,145115060,28453526
2019,20,144195516,28183263
2019,12,144179815,28171489
2019,12,144195567,28187022
2019,12,144202488,28183271
2019,12,144195585,28187031
2019,12,144195615,28187037
2019,12,144195671,28187047
2019,12,146893838,29122329
2019,12,146893843,29127428
2019,12,146893844,29127429
2019,20,146885034,29115190
2019,12,146893887,29127436
2019,12,146893900,29127441
2019,12,146893918,29127444
2019,12,146885044,29122348
2019,12,146898156,29115191
2019,9,146894011,29127464
2019,12,146894018,29127466
2019,12,146898286,29122370
2019,12,146885118,29115208
2019,12,146894092,29127481
2019,12,146898421,29122385
2019,12,146898469,29127491
2019,20,146898513,29122397
2019,12,146894204,29127505
2019,12,146898547,29122405
2019,15,146898547,29122406
2019,12,146894260,29127519
2019,12,146894271,29115222
2019,12,146894272,29127522
2019,20,146898563,29122407
2019,12,146885257,29115228
2019,6,146898581,29127532
2019,10,146885283,29115238
2019,12,148301278,29511846
2019,12,148287463,29516837
2019,20,148287669,29516870
2019,19,148287805,29516901
2019,12,148298266,29511952
2019,12,148287803,29521845
2019,20,148301618,29516904
2019,12,148301714,29521868
2019,20,148301730,29521875
2019,20,148298422,29521874
2019,12,145089369,28435619
2019,12,145083274,28435620
2019,12,145089392,28440982
2019,12,145089395,28440985
2019,12,145083317,28435630
2019,12,145089493,28441000
2019,12,143308906,27939614
2019,20,143309039,27939642
2019,12,143305701,27930031
2019,20,143305759,27939676
2019,12,148297897,29511901
2019,20,148298066,29516873
2019,20,148298095,29521823
2019,20,148287783,29516894
2019,12,148287931,29511992
2019,18,144179843,28171496
2019,20,144179940,28171510
2019,20,144195962,28187096
2019,12,145089311,28440963
2019,12,145089316,28440964
2019,12,145089526,28441004
2019,12,145089566,28441008
2019,12,142136260,27581649
2019,12,142136262,27581650
2019,9,142131737,27581710
2019,20,142050719,27581706
2019,20,142136324,27581659
2019,11,142136379,27581670
2019,12,142136608,27581731
2019,12,142136607,27581730
2019,20,142136859,27586775
2019,20,142136911,27586783
2019,3,142136934,27586789
2019,20,142136959,27586794
2019,20,143301152,27935048
2019,20,142137349,27586877
2019,12,142137929,27586991
2019,12,142137971,27586999
2019,12,142137973,27587000
2019,12,142137994,27587004
2019,20,142138005,27587007
2019,12,148297513,29516826
2019,12,148298009,29511912
2019,20,142131901,27534141
2019,12,142132015,27586957
2019,12,142137729,27586967
2019,20,142137012,27534144
2019,20,142137031,27586806
2019,20,142137175,27586841
2019,20,142137290,27586865
2019,12,142137303,27582252
2019,12,142137442,27534161
2019,12,142137543,27586931
2019,12,142137940,27586994
2019,20,142137217,27586849
2019,20,142137229,27586853
2019,10,142137403,27586892
2019,12,142137439,27586905
2019,12,142137505,27586915
2019,12,146898109,29127433
2019,12,146894152,29127492
2019,9,148301445,29521817
2019,20,148298112,29511925
2019,20,148298308,29511963
2019,20,148298404,29511986
2019,20,148301231,29521776
2019,20,148287507,29516845
2019,12,148287505,29516844
2019,12,148301483,29521825
2019,20,148287791,29516897
2019,20,148287915,29511984
2019,3,148298444,29521879
2019,20,148301273,29521782
2019,19,148301322,29521793
2019,12,148301346,29521799
2019,12,148297958,29521810
2019,20,148297459,29511830
2019,20,148287446,29511852
2019,20,148297769,29511884
2019,12,146893832,29127423
2019,10,146893931,29122350
2019,12,146898200,29122360
2019,12,146894085,29122384
2019,12,146894159,29122390
2019,12,148297204,29521762
2019,20,148287317,29521775
2019,20,148297799,29521804
2019,20,148297798,29511890
2019,12,146893965,29127454
2019,2,146898363,29122378
2019,12,146894084,29127474
2019,12,146885122,29127478
2019,12,146885183,29127498
2019,12,146885210,29115218
2019,12,146893934,29127448
2019,12,146885110,29115206
2019,12,146898503,29122395
2019,20,146894326,29127531
2019,12,148297704,29511873
2019,20,148287338,29516814
2019,20,148287375,29516824
2019,20,148297503,29511834
2019,12,148287796,29511951
2019,12,148287882,29511980
2019,12,148287244,29516797
2019,12,148287403,29516830
2019,12,148287147,29516784
2019,20,148287400,29516829
2019,20,148297629,29511858
2019,20,148301586,29511949
2019,12,148298407,29511987
2019,20,148287588,29516856
2019,3,148297771,29511886
2019,12,148297198,29511776
2019,12,148287086,29516774
2019,12,148297379,29511816
2019,12,148287352,29516817
2019,9,148297550,29511845
2019,20,148298174,29511936
2019,12,148287753,29516889
2019,20,148298270,29511954
2019,20,148287370,29521778
2019,12,148287434,29511849
2019,20,148297806,29516851
2019,20,148287797,29516899
2019,20,148287728,29521830
2019,20,148287343,29516815
2019,12,148287357,29516818
2019,20,148287358,29516819
2019,12,148287717,29516883
2019,20,148301585,29521841
2019,20,148298399,29511985
2019,20,148287680,29516872
2019,12,148298098,29511922
2019,20,148298344,29516922
2019,17,148298437,29511994
2019,12,148298436,29516944
2019,12,146885178,29115214
2019,12,146894166,29122392
2019,12,146894222,29127509
2019,21,146893916,29127443
2019,12,146885051,29122354
2019,12,146898257,29122367
2019,12,146885015,29115184
2019,12,146893937,29127450
2019,12,146898344,29115205
2019,12,146894113,29127486
2019,11,146885007,29115181
2019,12,146894117,29127487
2019,12,146885211,29115220
2019,18,146885029,29115188
2019,12,146893964,29122358
2019,12,146885233,29115225
2019,20,146885033,29115189
2019,20,146898071,29127425
2019,12,146898174,29122352
2019,12,146885159,29115211
2019,12,146885247,29127529
2019,12,146893967,29127457
2019,12,146898192,29122359
2019,12,146898256,29122366
2019,12,146898543,29115219
2019,12,146898557,29127521
2019,4,146898321,29122373
2019,12,146898625,29122422
2019,12,146898078,29115183
2019,10,146898168,29122349
2019,12,143301014,27939587
2019,3,143305690,27939655
2019,20,143305697,27935059
2019,20,143311238,27935062
2019,20,143309169,27935066
2019,12,143309279,27939688
2019,22,143311337,27935089
2019,20,143311365,27935095
2019,20,143311372,27935098
2019,20,143311394,27935100
2019,9,143311396,27935101
2019,20,143311399,27935103
2019,12,143308778,27939593
2019,20,143301004,27935021
2019,20,143308941,27939618
2019,12,143315886,27936000
2019,12,143315889,27936005
2019,12,143321406,27940110
2019,12,143321424,27931471
2019,12,143321429,27931473
2019,12,143315807,27935981
2019,12,143327619,27940105
2019,12,143315908,27936009
2019,12,143321494,27940129
2019,12,143321439,27940119
2019,20,143327883,27940132
2019,12,143321548,27940137
2019,12,143321583,27940143
2019,12,143316118,27936037
2019,12,143308851,27935033
2019,12,143321431,27940116
2019,3,143327555,27940093
2019,12,143321341,27940101
2019,12,143315941,27936014
2019,12,143327802,27931484
2019,12,143321457,27940123
2019,12,143321478,27940124
2019,10,143327880,27940131
2019,12,143321539,27940135
2019,6,143316064,27936029
2019,12,143316075,27936032
2019,12,143308955,27939622
2019,12,143327501,27931414
2019,12,143321338,27935991
2019,20,143321417,27940114
2019,12,143327779,27931480
2019,12,143316093,27931497
2019,12,143321579,27936035
2019,12,143316101,27931498
2019,12,143316135,27936040
2019,12,143316136,27936041
2019,20,143308954,27939621
2019,20,143305721,27930036
2019,12,143327678,27931451
2019,12,143327686,27931454
2019,12,143327791,27931482
2019,18,143327865,27931488
2019,18,143327864,27931487
2019,12,143316035,27931490
2019,12,143327927,27931496
2019,18,143308811,27939598
2019,12,143305538,27930001
2019,9,143305624,27930017
2019,12,143301013,27929995
2019,12,143305576,27939605
2019,12,143327537,27940091
2019,12,143321351,27940103
2019,12,143327632,27931439
2019,12,143315878,27935997
2019,3,143327768,27931476
2019,12,143315937,27931481
2019,12,143316020,27936023
2019,20,143301132,27935047
2019,18,143308967,27939624
2019,20,143308975,27939625
2019,20,143311252,27935069
2019,20,143305747,27930041
2019,12,143309277,27935081
2019,20,143309289,27939691
2019,20,143311328,27935084
2019,12,143311346,27930050
2019,12,143311360,27935094
2019,12,143327657,27931446
2019,12,143315892,27936006
2019,12,143321409,27940111
