"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,1,112477743,1.1,1,10696505
2019,2,121857457,0.29,1,13146262
2019,8,112485425,15,9,10691646
2019,4,112445923,,,10683229
2019,2,112446448,0.35,1,10683333
2019,4,112446447,0.64,1,10683332
2019,5,112440164,1,1,10681103
2019,1,112445604,0.2,1,10686364
2019,4,112445924,,,10683230
2019,5,112433978,1,9,10670378
2019,4,112446473,0.64,1,10683348
2019,4,112441750,0.64,1,10686458
2019,16,112399615,38,1,10679250
2019,4,112391485,1.9,1,10668646
2019,1,112391485,1,1,10668647
2019,8,112433807,,,10670348
2019,2,112446477,0.3,1,10683352
2019,4,112446477,0.064,1,10683353
2019,16,121849431,0.26,1,13150427
2019,15,120211333,1,11,12762909
2019,5,120211341,1,3,12762911
2019,4,120230264,1,11,12761681
2019,13,120230264,1,11,12761682
2019,4,120230292,1,11,12761688
2019,8,120211469,12,9,12762940
2019,7,120230512,22,9,12762945
2019,12,120230543,,,12762948
2019,4,120230872,0.13,1,12762949
2019,4,120230893,0.51,1,12761756
2019,1,120230934,1,1,12761778
2019,16,119075235,28,3,12279145
2019,4,119068960,290,9,12277231
2019,2,119068960,52,1,12279141
2019,16,119075176,1,9,12283335
2019,4,119075322,0.51,1,12277287
2019,4,119069233,3.2,1,12277295
2019,2,119069233,1.3,1,12277294
2019,4,119075354,0.32,1,12277299
2019,8,119069238,557,9,12277300
2019,8,119075531,6,9,12279209
2019,4,119069476,20,9,12277328
